ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
4526,140000,2,2,1,21,-1,-1,-1,-1,-1,-1,19800,22414,22947,24328,24499,31287,15834,21941,20152,24328,24417,31287,0
4527,250000,2,2,2,24,-1,0,-1,-1,0,0,46889,51479,51760,46073,48697,45336,21591,33375,29574,31218,28304,32122,0
4528,80000,1,2,2,51,0,0,0,1,0,-1,40776,43741,54219,52675,48751,51776,20395,19691,27986,15850,22538,23510,0
4529,220000,1,1,1,39,-1,-1,0,0,0,-1,57308,55819,63938,55966,53048,49252,41477,36902,47464,51807,47901,39869,0
4530,80000,1,3,1,29,4,2,1,-1,1,0,78266,80712,83560,108172,106554,120231,19520,17458,2531,27409,21159,2405,1
4531,210000,1,2,2,24,0,1,1,0,0,-1,117410,131959,126343,124506,122502,98496,38218,16581,25452,40223,5350,36816,1
4532,320000,2,2,2,29,1,0,0,-1,0,1,51067,52547,50071,54799,63375,70582,26345,21519,17402,18509,42202,39434,0
4533,90000,1,2,2,21,3,2,2,1,1,0,98128,87139,104389,86098,86743,81637,1963,1743,9342,14897,4599,8364,0
4534,100000,2,1,2,38,-1,-1,-1,0,0,-1,679,718,733,743,661,684,638,509,724,655,661,684,0
4535,80000,2,2,2,43,0,0,-1,1,0,0,29621,36635,40106,41693,43464,47207,20655,17512,24382,29873,25080,30823,0
4536,190000,2,1,1,47,0,-1,-1,0,1,1,86881,100154,93963,108178,130283,140256,49935,31276,49158,65225,31486,72114,0
4537,80000,1,2,2,21,-1,-1,-1,-1,-1,0,10790,11683,12438,13374,13368,14621,10195,9799,9521,11757,8314,13684,0
4538,40000,1,3,2,40,0,1,-1,0,-1,1,20224,23102,19663,21567,23897,20527,11872,12801,5863,15247,11374,8458,0
4539,260000,1,2,2,36,-1,-1,-1,-1,-1,0,2385,2231,2182,2165,2179,2282,2257,1479,2182,2165,1743,1787,0
4540,60000,2,1,1,42,0,0,1,2,1,1,38773,27020,25339,21299,21337,19466,14933,4451,8879,8914,6013,5630,0
4541,40000,1,3,1,21,0,1,3,0,0,0,17361,18423,14604,14571,10133,12723,7878,2938,4965,5491,1336,4459,0
4542,70000,1,2,1,35,1,2,0,-1,0,0,24055,22530,22444,26296,27211,32195,11017,8300,9943,13648,8552,10977,0
4543,130000,1,1,1,25,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,60000,2,2,1,25,0,-1,-1,-1,0,-1,14744,15219,17220,20546,20041,18207,11162,14878,16466,20233,19369,15369,0
4545,50000,2,2,2,51,0,0,3,0,1,-1,20548,19342,22568,20229,20276,20176,5999,7214,6246,9251,3809,8170,0
4546,130000,2,2,1,50,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,120000,1,2,1,37,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,120000,1,3,2,21,2,0,0,-1,0,0,95746,93136,72964,84541,81116,86349,32195,36113,9572,31236,24795,14851,0
4549,150000,2,1,2,29,1,0,-1,0,0,0,126635,119964,109251,122193,133309,142633,54498,62369,40864,82811,49418,53577,0
4550,90000,1,2,1,51,-1,0,-1,-1,0,-1,5284,5973,6329,6172,5962,4964,4726,5610,4871,3837,4942,4413,0
4551,90000,1,2,1,33,2,-1,1,0,0,0,49986,51795,46027,41830,53170,49964,18644,21006,3296,16365,6767,15855,1
4552,190000,2,4,1,25,-1,-1,0,-1,-1,0,20044,19012,19226,19664,23120,26291,15322,10009,15352,11302,17560,21698,0
4553,240000,2,1,2,36,0,-1,-1,-1,-1,-1,51010,54345,67569,49005,37913,37065,28141,47362,38618,32578,37471,26316,1
4554,30000,2,1,3,34,0,-1,0,-1,0,0,14024,16497,15232,17730,14595,16677,3375,5045,4782,7834,5342,4243,0
4555,40000,2,3,2,25,4,2,2,2,-1,3,28431,24718,23803,21492,25117,25840,569,494,476,430,1554,2781,0
4556,90000,1,3,1,29,2,2,1,0,0,1,61858,54478,53566,51852,59867,57768,10108,12387,1902,1037,8560,1155,1
4557,110000,1,2,2,23,0,-1,1,-1,0,0,49419,43230,37605,29273,24710,30218,20579,26374,15556,17346,13204,16307,0
4558,90000,1,2,1,57,2,1,-1,0,0,0,26932,26480,22950,23810,21059,20150,11092,14195,9583,9535,7398,10746,1
4559,80000,1,3,2,28,0,2,0,0,0,0,56603,54343,52857,50122,65267,79315,22830,29381,14935,23248,20320,32241,0
4560,80000,2,2,2,30,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,230000,2,1,2,32,1,0,0,0,0,0,88977,94018,108269,121461,146141,153276,32680,53526,40965,15395,64265,84603,0
4562,70000,2,3,2,41,-1,-1,-1,0,-1,0,8549,6266,6807,5470,5261,5851,6615,5268,5339,3944,4055,4879,0
4563,100000,2,2,2,21,0,0,0,0,0,-1,54649,52203,46019,49233,52233,57522,34424,17379,24132,26169,19920,25662,1
4564,110000,2,1,2,34,0,0,-1,2,0,0,33064,36474,39815,35931,33142,39573,22004,24055,27334,18920,25472,17655,0
4565,170000,2,2,1,36,0,1,1,2,0,0,95303,97226,91907,82928,87653,74834,26108,29961,40399,25919,37185,36542,0
4566,170000,1,2,2,39,0,1,-1,-1,-1,0,84335,92658,101954,96704,102240,100011,50811,64765,59215,33607,54172,51076,0
4567,160000,1,3,1,36,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,90000,2,1,1,26,1,-1,0,1,0,-1,38592,39607,37873,47500,49834,42508,17574,27002,24583,21565,31174,7518,0
4569,60000,1,1,2,34,1,0,1,0,0,0,56858,62499,86379,76303,75140,82092,21730,24538,30838,35755,24975,33279,1
4570,200000,1,2,2,40,1,0,0,0,0,1,93568,93632,87893,98994,78849,85280,33727,21107,60493,61025,31504,20292,1
4571,40000,2,2,1,36,0,-1,-1,1,1,-1,13912,11472,11137,10569,10033,10289,6380,9606,6538,9352,6496,6398,0
4572,50000,1,3,2,34,1,3,0,0,2,1,35258,33998,36913,36687,32816,35345,705,680,1399,10115,2791,14328,1
4573,170000,2,2,2,48,0,0,0,-1,2,0,54798,54210,59192,47838,45851,43464,16203,17717,19318,13491,31427,19461,1
4574,60000,1,1,2,42,-1,-1,1,-1,0,0,21190,19092,16365,16633,13709,18958,6881,8634,5465,6388,7183,5407,0
4575,130000,2,2,2,29,1,0,3,0,0,0,95361,68488,62725,53355,53382,51078,32901,12646,20284,16755,14508,15179,1
4576,220000,2,1,2,32,0,0,0,0,0,0,83707,98671,68105,67722,82427,78461,19389,39568,51584,21766,30151,35023,1
4577,240000,1,2,1,39,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,100000,1,2,2,25,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,100000,2,2,1,35,0,-1,0,-1,0,-1,47836,48747,55634,45318,42144,42190,32444,24353,49119,38274,24539,27561,0
4580,60000,2,2,2,39,0,0,0,1,1,-1,29849,31036,33891,39783,42898,48373,18371,14898,9315,12364,12525,20341,1
4581,130000,1,1,2,25,0,-1,-1,0,0,-1,12084,12783,12802,14612,16308,13134,8694,9738,8233,11429,9462,8795,0
4582,240000,1,3,1,42,2,2,0,0,1,0,103050,112917,108139,113574,127150,150864,23628,38864,57393,29431,58367,72153,1
4583,110000,1,1,1,42,-1,-1,0,0,-1,-1,80648,83070,80547,62599,61148,64180,52646,48070,42790,37757,30271,38471,0
4584,90000,1,1,1,21,0,1,0,1,0,0,80275,85057,91801,98618,82478,95514,16517,8956,3688,29235,13560,22786,0
4585,120000,2,1,1,39,-1,0,0,0,0,-1,50427,46595,38928,36745,33320,40669,34597,27247,25351,27136,19475,23942,0
4586,100000,1,2,1,49,0,0,0,-1,0,1,51159,53480,48867,47935,53395,49723,27903,23572,15483,23399,20360,20668,0
4587,140000,2,3,1,35,0,-1,0,0,0,0,94954,106992,126376,124211,114886,117477,35286,27113,78995,46874,44647,73368,0
4588,40000,2,3,2,23,2,1,2,0,1,1,57132,53878,50832,53600,55916,60686,25702,6176,5206,5626,1118,1214,1
4589,150000,2,2,2,40,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,170000,1,2,1,30,-1,-1,0,0,-1,-1,53231,62398,61440,52078,51848,57864,27427,33146,57446,34878,33635,47627,0
4591,170000,2,1,1,40,1,0,1,0,1,-1,122655,128381,117101,142339,142886,126710,54800,49591,34081,32388,57146,64979,0
4592,190000,2,2,2,41,2,2,2,1,1,-1,210498,187258,183671,158543,157681,169948,4912,38772,3673,3171,12322,16517,1
4593,70000,1,1,2,24,0,-1,0,0,0,0,18888,20029,24090,28996,27707,28554,8071,10830,13009,16252,14465,8386,0
4594,70000,1,1,2,37,0,0,-1,0,0,1,9212,8870,11297,10625,10091,10223,5413,3736,6054,4859,6150,6803,0
4595,80000,2,3,2,26,1,0,0,0,0,0,52154,62085,62700,59212,71306,60087,26297,32687,27491,22385,24133,17071,1
4596,150000,2,2,2,23,2,1,2,1,0,0,86739,100218,119893,127785,124523,99273,3067,47791,16217,16736,58945,52048,1
4597,50000,1,3,2,42,0,-1,0,-1,0,0,7341,7137,6816,7290,8435,9308,5300,6621,5212,3931,5202,6161,0
4598,120000,2,2,1,36,-1,0,0,0,0,0,61391,71094,58408,57373,57219,58561,27335,24600,24019,38603,30936,10154,0
4599,100000,1,2,2,21,2,1,2,0,0,0,76955,59008,67897,52205,60585,71266,1539,3705,9213,1766,19402,18869,0
4600,60000,1,2,1,41,2,0,1,5,0,1,53840,56801,60626,69032,68203,70548,6552,2805,3065,1381,1364,5318,1
4601,150000,1,3,1,24,1,3,0,-1,0,0,49597,49932,52777,39805,40678,39234,14343,18490,8818,9907,12579,16385,0
4602,50000,1,1,2,35,0,0,0,0,0,-1,13582,11303,12922,13415,16717,18127,11639,8114,7570,7244,6514,4173,0
4603,240000,2,1,0,31,-1,0,-1,0,-1,-1,93054,95589,89573,100832,90701,94231,39464,70439,41218,37447,41453,33002,0
4604,140000,2,2,1,44,1,0,1,1,0,0,99959,78818,86777,88386,100956,112822,41512,24373,9049,44323,43776,58358,1
4605,100000,1,2,2,40,0,0,0,0,0,0,21743,20232,20418,17377,15234,15773,16075,9128,15044,8536,7458,10574,0
4606,50000,2,2,2,37,0,0,0,-1,0,0,23150,23162,22514,21031,22646,20847,8160,10897,8852,13998,19817,14288,1
4607,130000,2,3,2,40,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,120000,2,3,2,34,3,1,3,2,1,0,96729,91785,86947,85885,71576,66456,18391,31621,14416,9694,22497,15876,1
4609,100000,1,2,2,43,-1,-1,0,-1,-1,-1,1083,1228,1172,1093,1206,1184,1044,1228,1103,798,1043,982,0
4610,40000,1,2,1,38,-1,-1,-1,0,0,0,4334,4445,3935,4861,4597,4420,4141,3512,1135,2617,2721,2663,0
4611,70000,2,2,1,44,0,-1,0,0,1,1,50330,48536,44899,49243,53763,45998,22167,26998,26957,41813,31320,28803,0
4612,310000,1,2,2,48,4,3,3,1,1,1,255634,233097,240957,212423,259991,305107,16831,4662,25017,14795,5200,14676,1
4613,150000,1,2,1,45,1,0,-1,1,-1,0,8003,6879,7436,7422,8044,6881,6089,3086,5563,5201,4489,4176,0
4614,100000,2,1,2,36,-1,-1,-1,-1,0,0,11934,10669,8791,7507,8871,7868,8238,7641,5903,5958,5800,4585,0
4615,490000,2,1,1,49,0,-1,0,0,0,-1,87940,92467,93509,98155,106270,96342,75089,66957,59195,68986,72753,71988,0
4616,140000,2,2,1,29,4,3,0,1,2,0,129003,127945,128296,140586,156830,159794,13132,2559,16172,2812,3137,14316,0
4617,420000,1,1,1,34,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,160000,2,1,2,40,-1,-1,0,-1,-1,-1,33825,36353,44395,43001,37882,43223,25038,30221,34611,31977,33882,39155,0
4619,110000,1,1,2,33,5,1,1,3,1,0,105808,103120,126298,121222,101359,105978,2116,2062,2526,2424,10082,2120,1
4620,110000,2,3,1,43,1,0,1,-1,0,0,58814,59461,67861,79869,77429,89741,18354,18761,18875,27655,23587,53661,1
4621,80000,1,3,2,35,-1,-1,0,0,0,0,4916,4386,4322,3731,4317,4350,3614,3196,3668,2995,4317,2559,0
4622,100000,2,2,2,21,-1,-1,-1,0,0,0,24011,21201,18892,20378,18932,19792,15632,15204,12471,5036,10669,12342,0
4623,120000,2,2,2,23,-1,1,0,1,-1,0,35833,36426,41442,27765,28273,34161,21067,20991,30584,14069,14381,20976,1
4624,90000,2,1,1,43,1,0,2,0,1,0,83635,72605,79611,78116,81039,84542,29527,29823,35536,24043,21537,27707,1
4625,50000,2,3,1,26,6,2,2,1,0,2,45669,58445,53111,43796,49682,49860,2431,1501,8004,2308,994,2982,1
4626,90000,1,1,1,35,0,0,0,0,-1,0,36870,40793,36548,39732,42875,40995,12825,816,19342,19456,27165,14456,1
4627,100000,2,2,2,31,1,0,0,-1,0,-1,34923,39338,40663,39562,32466,28682,20471,30732,30923,26156,25148,15057,0
4628,70000,1,2,2,39,1,1,2,1,1,1,39338,44733,42256,43580,33940,32226,14367,9823,21578,20974,13207,2430,1
4629,260000,2,1,2,35,-1,-1,-1,-1,-1,0,62954,59300,58243,56418,54162,55292,48269,36018,35314,34349,36270,39701,0
4630,150000,1,2,1,27,-1,0,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,70000,1,2,2,22,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,60000,1,2,2,43,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,100000,2,2,2,33,-1,-1,-1,0,-1,0,17505,18159,15414,14226,14958,10705,15139,15848,10472,12844,10610,9402,0
4634,80000,2,1,1,22,-1,-1,-1,-1,0,-1,9746,10224,12125,13347,12951,16432,8279,8359,10569,10448,11972,14140,0
4635,90000,2,3,1,37,-1,0,1,1,0,0,46435,46341,41731,36985,29919,26541,23700,14126,23613,17974,11096,11226,0
4636,380000,1,2,3,38,-1,-1,-1,-1,0,0,17816,16340,18054,14378,15194,14532,12467,16058,18054,13292,12636,10694,0
4637,110000,1,2,1,32,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,70000,2,1,1,34,-1,-1,-1,0,1,2,26896,28382,28691,22677,26830,28266,20939,22896,25799,17457,25456,25871,0
4639,140000,1,2,2,44,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,80000,2,2,2,36,-1,-1,-1,0,0,-1,4501,4746,4100,3446,3647,4172,3396,3062,2261,2236,2718,3069,0
4641,30000,2,1,1,22,2,2,3,1,0,0,25681,28562,30812,23878,19502,15556,3679,7351,616,2540,390,1992,1
4642,100000,2,1,1,35,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,40000,1,2,2,44,2,0,2,0,0,0,19162,21525,28826,36309,43945,40643,4521,4127,11715,17875,17094,18942,1
4644,70000,1,2,1,23,1,-1,0,-1,-1,-1,32631,37722,46910,40916,36506,36055,22646,20831,30161,31437,22951,17477,0
4645,140000,2,1,1,41,-1,-1,0,-1,-1,-1,41607,47044,36647,32918,32580,35244,23182,22249,20946,16075,11346,20734,0
4646,60000,2,3,1,34,-1,-1,-1,-1,-1,-1,15885,17634,22977,17599,17800,13994,15346,15380,16437,17599,16000,11436,1
4647,190000,2,3,1,22,0,-1,0,0,1,-1,89914,106176,83854,78879,65159,75840,38503,45567,48657,57884,48555,33649,0
4648,110000,1,2,1,43,-1,0,-1,0,0,0,20350,20415,17379,18133,18875,17138,16967,16284,14340,14934,15245,11105,0
4649,260000,2,1,1,28,-1,-1,-1,-1,0,0,139216,123493,126976,117890,115034,120876,80422,57335,95916,80632,73287,25342,0
4650,120000,2,2,1,35,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
4651,120000,1,4,2,38,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,100000,1,1,1,36,3,1,3,0,0,0,66362,70700,66807,59947,66681,60581,23814,26864,7439,8630,17609,1212,0
4653,140000,2,1,1,28,1,0,0,0,0,0,67606,63968,58753,55016,47260,36084,31202,26885,26943,23488,23914,13337,0
4654,260000,1,2,2,46,-1,-1,-1,0,0,0,116847,120300,108640,112319,107414,83184,59624,78161,75333,81833,60827,45438,0
4655,60000,2,1,1,27,1,1,0,0,0,0,9824,7522,6408,5927,6677,7215,5376,2764,3608,2660,3568,2185,0
4656,110000,1,2,1,32,0,0,2,0,-1,-1,37762,37301,38967,32897,33569,39532,24561,17060,21345,13058,18390,26056,0
4657,120000,2,3,1,43,-1,-1,-1,-1,-1,-1,26727,28326,26005,28228,23747,25123,26727,23040,21018,17528,20330,25123,0
4658,210000,2,2,2,34,1,0,0,1,0,0,131132,144762,158565,195153,173028,187634,57747,90273,69363,144195,94710,121134,0
4659,140000,2,2,1,32,-1,0,-1,-1,-1,-1,28548,30629,28913,30852,33654,36976,22746,24679,25344,30852,28094,30621,0
4660,80000,2,2,2,32,-1,-1,-1,-1,0,-1,20138,17304,16494,15542,15119,14758,16423,11886,13774,14837,12236,13927,1
4661,140000,1,2,2,21,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,50000,1,1,1,43,0,0,-1,-1,0,0,21032,21407,25001,21928,21963,22659,11674,14533,16080,11111,13368,17789,0
4663,240000,1,2,2,24,1,1,0,1,0,-1,163825,139050,86927,90890,94362,109858,57245,29773,28716,32661,27132,52680,0
4664,90000,2,2,2,35,-1,-1,0,0,-1,-1,30743,27110,28666,27603,30534,25983,25982,17344,22345,24714,23790,23733,0
4665,40000,1,1,1,21,5,4,3,3,1,0,40599,39206,40619,37598,36603,28654,812,784,812,752,732,573,1
4666,150000,2,3,3,36,0,2,3,0,0,0,79658,67078,65789,77285,88051,115233,31603,18055,38254,30877,46287,25850,1
4667,120000,2,2,1,23,1,0,3,0,-1,0,80324,93757,98025,105291,96993,97031,1606,1875,1960,17827,24451,4226,0
4668,290000,2,2,2,21,2,0,1,0,0,-1,103975,84444,81337,72480,61966,56543,37452,22587,26662,3027,13029,17272,0
4669,90000,2,2,2,26,2,1,3,1,1,0,79684,62250,51374,55806,57175,58448,1594,1245,6381,1116,8417,10829,1
4670,170000,2,2,2,21,-1,-1,-1,-1,0,0,56579,54370,56671,63968,56311,58291,33206,26100,35347,49885,39372,55017,0
4671,200000,2,1,2,33,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,90000,1,2,2,35,2,-1,-1,0,0,-1,15971,14580,14917,15843,15051,15105,10569,11815,11535,8846,9648,9245,0
4673,90000,1,1,1,33,0,-1,1,2,0,2,58577,40703,32509,33106,36087,37624,18881,13848,15153,16431,17336,10894,0
4674,200000,2,2,1,28,-1,1,0,0,0,0,60142,50227,40919,43301,37495,42418,34290,28376,11871,29291,10772,17254,1
4675,70000,1,1,1,42,2,1,2,0,1,-1,22974,24582,18902,19750,17042,18143,13224,9438,14116,13339,7504,6061,1
4676,90000,2,2,2,32,2,1,2,0,0,0,61114,50780,50337,40727,42036,47767,1913,1016,17363,5093,10370,9115,1
4677,30000,2,2,2,44,0,2,0,2,-1,0,12728,14287,14676,10860,9841,10758,6082,6572,6418,4559,3600,6284,1
4678,140000,2,1,2,21,-1,0,0,2,0,1,62666,67039,70297,71088,59590,52432,13193,31164,26750,34057,14452,16821,0
4679,180000,1,1,3,36,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,300000,1,3,2,36,-1,0,0,-1,-1,-1,16479,15899,19090,22069,22150,21900,11087,13510,11718,20407,15712,17093,0
4681,100000,2,1,1,27,2,3,0,2,2,0,62010,52360,57706,62971,73671,67165,6849,8042,1154,11943,1473,1343,0
4682,60000,1,1,2,44,-1,0,-1,0,1,0,21303,21618,19955,24180,27467,28726,14197,12644,7630,9364,12881,10776,0
4683,130000,1,3,2,34,-1,-1,-1,-1,0,0,27590,27079,26473,23434,24311,23912,19620,19285,18493,20765,13794,22820,0
4684,550000,2,2,1,35,-1,1,-1,0,-1,-1,127171,139297,167706,171135,151750,146321,124294,100944,116578,81509,108922,79283,0
4685,60000,2,1,2,37,-1,-1,0,0,-1,-1,7674,8993,7816,7521,8231,7056,5335,4694,6565,3470,7325,5506,0
4686,130000,1,1,2,51,0,0,0,-1,0,-1,24222,20077,19523,22790,26204,31383,20074,16384,11531,22790,16789,29548,1
4687,50000,2,2,1,30,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,290000,2,2,2,35,-1,-1,-1,-1,-1,-1,47024,38375,44606,37785,34592,31156,47024,38375,38539,35783,34592,30763,0
4689,100000,1,1,1,45,0,1,0,0,0,-1,23565,21130,19315,22136,25991,28670,11038,11859,10284,13842,12983,15205,0
4690,190000,2,2,1,33,-1,0,-1,-1,0,0,26177,25946,27093,26589,22980,26632,18764,13431,23494,18941,15258,14920,1
4691,40000,2,1,1,44,1,2,2,1,-1,-1,30420,29119,33995,25965,24924,26118,8550,7301,11301,10964,1113,7286,0
4692,90000,1,1,2,34,1,0,-1,0,-1,1,49636,53482,57478,56025,47603,40867,27182,20546,28232,37438,26707,12984,0
4693,30000,2,2,2,37,-1,0,-1,-1,0,0,13068,8696,8512,9211,10992,12645,6341,2896,3127,2570,3852,6783,0
4694,80000,1,3,3,33,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,160000,2,2,2,31,-1,0,0,-1,0,-1,81088,74986,86625,85674,88030,79626,57233,50626,57860,33853,49131,45360,0
4696,60000,2,2,1,34,2,1,0,1,0,1,22817,22862,16267,17304,17763,12877,11035,6344,6759,6749,5779,3199,0
4697,210000,2,2,2,27,2,0,-1,0,1,0,111085,134426,136435,160974,194219,198215,36356,48425,56438,48819,10106,33723,0
4698,70000,1,1,2,27,-1,0,0,0,-1,0,8218,9830,9838,10619,11873,13369,4763,5698,6106,5638,7777,6651,0
4699,70000,2,2,1,33,3,2,1,1,2,2,46789,44831,46313,39570,45306,50281,7534,15600,8113,18120,16108,23100,0
4700,60000,2,2,1,34,0,0,0,-1,1,0,25352,21179,21240,24074,18825,18106,10549,9967,11148,9828,9737,9859,0
4701,250000,2,2,2,40,2,-1,1,1,-1,-1,169584,156516,133964,138758,122805,133244,34044,21928,45449,35935,53608,23261,1
4702,40000,1,2,2,31,-1,0,-1,0,-1,0,9548,10228,12045,12031,11489,11344,6042,8896,8865,6795,7258,10565,0
4703,160000,1,1,2,47,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,100000,2,2,2,23,2,0,0,0,1,0,66118,58651,65648,73131,66986,68658,34583,25271,30087,29157,30765,27864,0
4705,240000,1,2,1,26,0,1,1,0,2,0,104397,88716,108431,109530,99285,93739,32338,45447,41899,39087,42895,32084,0
4706,80000,2,2,1,37,1,0,0,0,0,-1,21198,23826,20821,20095,21618,23831,9754,7295,8570,4682,12766,8352,1
4707,90000,2,2,1,46,2,0,0,-1,1,1,36587,34728,42654,37900,37021,31715,24937,16537,16019,11154,20426,22557,0
4708,90000,2,1,1,28,0,-1,-1,-1,2,0,4717,4463,4942,4791,3708,3455,2347,2566,3272,4058,1167,2448,0
4709,130000,1,2,2,48,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,150000,2,2,1,41,0,-1,0,0,0,0,44516,54259,55529,66636,63456,72309,7801,21766,24594,22692,35267,24868,1
4711,100000,1,2,2,39,2,0,1,-1,0,0,7957,7844,7217,8425,9481,7155,4056,4593,1732,3842,4931,4105,1
4712,70000,1,2,2,38,-1,1,0,-1,-1,0,14721,15419,17254,14079,14313,11046,13341,10736,10630,8772,7533,7292,0
4713,70000,2,5,1,38,1,1,0,1,0,2,50740,37816,42071,43370,41040,38480,18726,12931,13309,10662,10670,15238,0
4714,170000,1,1,2,30,-1,-1,-1,-1,0,-1,11319,13358,15859,13390,12015,13438,8248,8637,13179,8710,7966,10139,0
4715,170000,1,2,2,30,-1,-1,0,-1,-1,0,47267,50492,57694,62164,53356,48678,41387,39751,45027,46709,28790,33193,0
4716,220000,2,1,1,30,5,1,3,0,0,0,176606,145719,156860,146064,129586,119099,16584,19783,31966,18649,5024,2382,0
4717,80000,2,1,2,30,1,-1,-1,0,0,0,64693,60877,59416,60122,59102,56199,30037,21473,13659,9245,11752,11811,0
4718,120000,2,2,1,40,-1,-1,0,-1,-1,0,13348,12244,10960,11304,11217,10705,10720,6900,7685,7925,7699,5191,0
4719,130000,1,2,1,45,1,0,0,0,-1,0,64131,77207,73053,71324,70184,72952,30539,43692,30138,25370,35690,39215,0
4720,160000,2,2,2,25,0,0,0,0,1,1,72894,77310,77726,77000,63621,69165,28849,50664,45615,41006,34523,27789,0
4721,220000,1,2,2,26,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,60000,1,2,1,46,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,40000,2,1,2,34,0,0,0,0,0,-1,18751,20438,26739,22918,22907,24554,8005,13141,17169,11281,9078,16144,0
4724,140000,2,3,2,40,0,0,0,0,1,0,43584,41837,44187,42000,44953,49443,26575,17602,31533,34113,34112,24634,0
4725,60000,2,3,1,30,2,0,0,1,0,1,24746,20245,25130,24320,29843,24167,14835,7072,10335,12224,12273,12619,0
4726,60000,2,1,1,51,3,0,0,1,0,1,34304,26846,25037,26042,27109,25436,5630,2882,3063,10024,6217,509,1
4727,100000,1,3,1,35,0,0,-1,0,-1,1,20089,20059,23233,23533,19520,19538,16178,8270,14035,22875,12467,11146,1
4728,50000,2,3,1,41,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,90000,1,1,2,42,1,0,-1,1,-1,1,33701,37883,36178,37828,36649,46172,17681,18804,21335,17878,17036,15257,0
4730,90000,2,2,1,21,-1,0,-1,-1,-1,1,6809,7922,8458,10855,10106,11672,4963,3904,5517,8179,6104,7801,0
4731,90000,2,1,1,21,-1,0,0,0,-1,0,40464,39126,41918,48532,47593,49236,21755,30450,22342,24339,26628,24496,0
4732,60000,2,2,1,29,-1,-1,0,0,0,-1,30311,25259,20659,19871,24306,23141,23448,18781,13611,14609,16720,11755,0
4733,180000,2,1,2,35,4,4,3,2,1,0,192132,204864,203183,236674,255220,305615,16635,4097,4064,4733,5104,6112,1
4734,290000,2,1,1,34,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,290000,1,2,2,43,0,-1,0,-1,0,0,17192,19513,21498,16907,15122,17286,9076,13959,10563,11583,10919,11219,0
4736,60000,2,1,1,26,-1,0,1,-1,0,1,32600,34151,34079,36173,31945,30899,23525,17577,11622,23307,15359,16081,0
4737,160000,2,2,2,25,-1,-1,-1,-1,-1,-1,38713,37734,34638,33724,22557,22981,25883,27479,25361,24289,16843,20149,0
4738,320000,1,3,1,26,2,0,1,0,-1,0,254026,271016,319988,281532,273456,275221,87938,76055,137399,67139,97655,74907,0
4739,110000,2,2,1,44,2,0,2,0,1,-1,75950,84283,88648,98425,82121,89071,21111,22829,24341,51282,27356,30146,0
